VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
RVNURMED,Remuneration of specialists,YSALARMT,"Salaried, annual income, NCU",NLD,Netherlands,2013,2013,153995,,
RVNURMED,Remuneration of specialists,YSALARMT,"Salaried, annual income, NCU",NLD,Netherlands,2014,2014,146453,,
RVNURMED,Remuneration of specialists,YSALARMT,"Salaried, annual income, NCU",NLD,Netherlands,2015,2015,150620,,
RVNURMED,Remuneration of specialists,YSALARMT,"Salaried, annual income, NCU",NLD,Netherlands,2016,2016,152621,,
RVNURMED,Remuneration of specialists,YSALARMT,"Salaried, annual income, NCU",NLD,Netherlands,2017,2017,152638,,
RVNURMED,Remuneration of specialists,YSALARMT,"Salaried, annual income, NCU",NLD,Netherlands,2018,2018,155037.83,,
RVNURMED,Remuneration of specialists,YSALARMT,"Salaried, annual income, NCU",NLD,Netherlands,2019,2019,156508.46,,
RVNURMED,Remuneration of specialists,YSALARMT,"Salaried, annual income, NCU",NLD,Netherlands,2020,2020,161059.13,,
RVNURMED,Remuneration of specialists,YSALARMT,"Salaried, annual income, NCU",NLD,Netherlands,2021,2021,163384.43,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2010,2010,152987.54,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2011,2011,153574.16,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2012,2012,156445.76,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2013,2013,155577.87,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2014,2014,147584.68,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2015,2015,150620,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2016,2016,151930.22,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2017,2017,150055.39,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2018,2018,148788.5,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2019,2019,145778.77,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2020,2020,147179.01,,
RVNURMED,Remuneration of specialists,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2021,2021,145777.91,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2010,2010,3.45,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2011,2011,3.41,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2012,2012,3.47,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2013,2013,3.41,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2014,2014,3.23,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2015,2015,3.28,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2016,2016,3.29,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2017,2017,3.27,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2018,2018,3.29,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2019,2019,3.26,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2020,2020,3.22,,
RVNURMED,Remuneration of specialists,YSALAWMT,"Salaried, income per average wage",NLD,Netherlands,2021,2021,3.2,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2010,2010,3.82,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2011,2011,3.8,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2012,2012,3.92,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2013,2013,3.92,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2014,2014,3.68,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2015,2015,3.7,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2016,2016,3.67,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2017,2017,3.54,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2018,2018,3.45,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2019,2019,3.34,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2020,2020,3.53,,
RVNURMED,Remuneration of specialists,YSALGDMT,"Salaried, income, /capita GDP",NLD,Netherlands,2021,2021,3.35,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2010,2010,166969.92,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2011,2011,168368.17,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2012,2012,173213.37,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2013,2013,176443.36,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2014,2014,166106.37,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2015,2015,169535.98,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2016,2016,174829.4,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2017,2017,177284.85,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2018,2018,183723.28,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2019,2019,185287.06,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2020,2020,191481.75,,
RVNURMED,Remuneration of specialists,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",NLD,Netherlands,2021,2021,192264.25,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2010,2010,195014.24,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2011,2011,205941.14,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2012,2012,196440.36,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2013,2013,204523.57,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2014,2014,194562.98,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2015,2015,167114.91,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2016,2016,168936.74,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2017,2017,172432.18,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2018,2018,183092.55,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2019,2019,175207.28,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2020,2020,183961.2,,
RVNURMED,Remuneration of specialists,YSALXRMT,"Salaried, income, US$ exchange rate",NLD,Netherlands,2021,2021,193241.38,,
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2010,2010,213600,E,Estimated value
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2011,2011,189600,E,Estimated value
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2012,2012,189200,E,Estimated value
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2013,2013,189100,E,Estimated value
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2014,2014,194900,E,Estimated value
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2015,2015,168000,E; B,Estimated value; Break
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2016,2016,168343,E,Estimated value
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2017,2017,166313,E,Estimated value
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2018,2018,159096.72,E,Estimated value
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2019,2019,164837.36,E,Estimated value
RVNURMED,Remuneration of specialists,YSELFPMB,"Self-employed, annual income, NCU",NLD,Netherlands,2020,2020,164250.51,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2010,2010,222147.63,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2011,2011,196806.1,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2012,2012,193591.36,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2013,2013,191043.7,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2014,2014,196406.05,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2015,2015,168000,E; B,Estimated value; Break
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2016,2016,167581.06,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2017,2017,163499.01,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2018,2018,152683.78,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2019,2019,153536.67,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",NLD,Netherlands,2020,2020,150095.36,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2010,2010,5,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2011,2011,4.37,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2012,2012,4.29,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2013,2013,4.19,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2014,2014,4.3,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2015,2015,3.66,E; B,Estimated value; Break
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2016,2016,3.63,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2017,2017,3.56,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2018,2018,3.37,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2019,2019,3.43,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFAWMT,"Self-employed, income per average wage",NLD,Netherlands,2020,2020,3.29,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2010,2010,5.55,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2011,2011,4.87,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2012,2012,4.85,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2013,2013,4.81,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2014,2014,4.89,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2015,2015,4.12,E; B,Estimated value; Break
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2016,2016,4.05,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2017,2017,3.86,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2018,2018,3.54,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2019,2019,3.52,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFGDMB,"Self-employed, income, /capita GDP",NLD,Netherlands,2020,2020,3.6,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2010,2010,242450.93,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2011,2011,215764.71,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2012,2012,214340.17,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2013,2013,216665.73,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2014,2014,221054.76,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2015,2015,189098.69,E; B,Estimated value; Break
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2016,2016,192839.17,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2017,2017,193167.99,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2018,2018,188533.15,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2019,2019,195147.46,E,Estimated value
RVNURMED,Remuneration of specialists,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",NLD,Netherlands,2020,2020,195275.96,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2010,2010,283173.08,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2011,2011,263914.68,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2012,2012,243082.05,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2013,2013,251147.16,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2014,2014,258924.87,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2015,2015,186398.25,E; B,Estimated value; Break
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2016,2016,186339.48,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2017,2017,187880.56,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2018,2018,187885.91,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2019,2019,184531.27,E,Estimated value
RVNURMED,Remuneration of specialists,YSEFXRMB,"Self-employed, income, US$ exchange rate",NLD,Netherlands,2020,2020,187606.38,E,Estimated value
